TIME_S,ACC_VERTICAL_MS2
1160.04294,-8.306200516266635
1160.050752,-8.288354450290287
1160.058564,-8.347043287032363
1160.066376,-8.400559195602971
1160.074188,-8.525405117016357
1160.082,-8.839061394797296
1160.089812,-8.987480723180346
1160.097624,-8.924589924633496
1160.105436,-8.821267672092928
1160.113248,-8.803879734314192
1160.12106,-8.80438203367281
1160.128872,-8.797679022873702
1160.136684,-8.938157574740679
1160.144496,-8.948026657104492
1160.152308,-8.962051124772938
1160.16012,-9.032950056967838
1160.167932,-9.093982296798252
1160.175744,-9.14334487915039
1160.183556,-9.141011917340835
1160.191368,-9.128805002451523
1160.19918,-9.086293541056145
1160.206992,-8.955016348951606
1160.214804,-8.989308559766378
1160.222616,-9.032356851449366
1160.230428,-9.159059111912068
1160.23824,-9.289259958193965
1160.246052,-9.331682785193369
1160.253864,-9.260164336543008
1160.261676,-9.05905857694053
1160.269488,-8.89982636423769
1160.2773,-8.649808483199477
1160.285112,-8.665523290664671
1160.292924,-8.615507748941246
1160.300736,-8.717737750941167
1160.308548,-8.984648704528809
1160.31636,-9.007838413279543
1160.324172,-9.139184159962786
1160.331984,-9.300797153767315
1160.339796,-9.45297139604515
1160.347608,-9.66656786931945
1160.35542,-9.572488688104164
1160.363232,-9.405590823803486
1160.371044,-9.370427337110316
1160.378856,-9.614978644868167
1160.386668,-9.894170508406678
1160.39448,-10.052809020702204
1160.402292,-10.10367620998447
1160.410104,-10.237962892445196
1160.417916,-10.414951081496318
1160.425728,-10.465803221787278
1160.43354,-10.36815176204261
1160.441352,-10.406806550612986
1160.449164,-10.528838008230181
1160.456976,-10.70991781901776
1160.464788,-10.895036495862508
1160.4726,-11.12091465465058
1160.480412,-11.18400975968343
1160.488224,-11.163748652299775
1160.496036,-10.972569462219019
1160.503848,-10.691986359392626
1160.51166,-10.17518564261106
1160.519472,-9.689032590390777
1160.527284,-9.224814979833514
1160.535096,-9.10692422850465
1160.542908,-8.943834905632936
1160.55072,-9.059849398398269
1160.558532,-9.147312286613266
1160.566344,-9.261124974937848
1160.574156,-9.454418876054238
1160.581968,-9.633465872355242
1160.58978,-9.790112381889704
1160.597592,-9.944660570654143
1160.605404,-10.115786992154607
1160.613216,-10.16864540731974
1160.621028,-10.245918042343577
1160.62884,-10.29322517731424
1160.636652,-10.077675889949097
1160.644464,-9.847492656400126
1160.652276,-9.751846413445751
1160.660088,-9.640279295501866
1160.6679,-9.388099682372282
1160.675712,-9.087120805345801
1160.683524,-8.773429153366216
1160.691336,-8.602547664976784
1160.699148,-8.45973014831543
1160.70696,-8.491804191890118
1160.714772,-8.70513206277819
1160.722584,-9.004301026492117
1160.730396,-9.270839094489931
1160.738208,-9.519204285696222
1160.74602,-9.714694855476514
1160.753832,-9.850958855283654
1160.761644,-9.987439023490081
1160.769456,-10.082880375343478
1160.777268,-10.169446481108801
1160.78508,-9.98366059979876
1160.792892,-9.965471910279625
1160.800704,-9.830842229295566
1160.808516,-9.269119611838752
1160.816328,-8.906190686779444
1160.82414,-9.172253688898676
1160.831952,-9.030289588077691
1160.839764,-8.816006270055581
1160.847576,-8.754969206456948
1160.855388,-8.71382338952182
1160.8632,-8.780814914564218
1160.871012,-8.844697241929044
1160.878824,-8.73283662935154
1160.886636,-8.648495291052143
1160.894448,-8.730578900054889
1160.90226,-8.695327366552045
1160.910072,-8.886187573182417
1160.917884,-9.48224125150162
1160.925696,-9.697694041062817
1160.933508,-9.959966126308645
1160.94132,-10.19350197402796
1160.949132,-10.134124488786624
1160.956944,-10.181939976189728
1160.964756,-10.415859296391455
1160.972568,-10.650111386401543
1160.98038,-10.86283901874629
1160.988192,-11.187534318848515
1160.996004,-11.305280419992982
1161.003816,-11.45215081283626
1161.011628,-11.511956136774785
1161.01944,-11.420970986070675
1161.027252,-11.21623429823526
1161.035064,-10.863361092946521
1161.042876,-10.275181356671066
1161.050688,-9.489492499750522
1161.0585,-9.068189878645619
1161.066312,-8.683499283999925
1161.074124,-8.39041508628348
1161.081936,-8.424658263953166
1161.089748,-8.525793300185274
1161.09756,-8.681426165473809
1161.105372,-8.719145379724994
1161.113184,-8.870418131740545
1161.120996,-8.905525202757875
1161.128808,-8.85125205221729
1161.13662,-8.753764429120482
1161.144432,-8.894820648226561
1161.152244,-8.937776001062506
1161.160056,-8.949982781912505
1161.167868,-8.954369097810737
1161.17568,-8.92556635603837
1161.183492,-8.943631778464617
1161.191304,-9.004163690432993
1161.199116,-9.112573358503537
1161.206928,-9.176498067360686
1161.21474,-9.358670739286552
1161.222552,-9.39580353917896
1161.230364,-9.377233101902897
1161.238176,-9.377759077325301
1161.245988,-9.318673021645937
1161.2538,-9.271785634283859
1161.261612,-9.26045896820209
1161.269424,-9.382528115881048
1161.277236,-9.510403056786846
1161.285048,-9.665214456049407
1161.29286,-9.772303236289167
1161.300672,-9.751210337455394
1161.308484,-9.775395223805065
1161.316296,-9.583166412945275
1161.324108,-9.345835396245688
1161.33192,-9.444652665140442
1161.339732,-9.435732003181212
1161.347544,-9.485744894138298
1161.355356,-9.43185347846637
1161.363168,-9.4458647897267
1161.37098,-9.273042392523154
1161.378792,-9.159545299919603
1161.386604,-9.377218712852756
1161.394416,-9.381676166841533
1161.402228,-9.356684109521291
1161.41004,-9.391368036918294
1161.417852,-9.452566649324151
1161.425664,-9.656649737703486
1161.433476,-9.616284965018947
1161.441288,-9.73316865739903
1161.4491,-9.722808524842238
1161.456912,-9.54873274438561
1161.464724,-9.495428704995714
1161.472536,-9.458115720510879
1161.480348,-9.318108166712097
1161.48816,-9.34444740727023
1161.495972,-9.363725535880587
1161.503784,-9.275066699849845
1161.511596,-9.206271234554075
1161.519408,-9.586049414877396
1161.52722,-9.461394022869808
1161.535032,-9.40932361787318
1161.542844,-9.470347518745106
1161.550656,-9.502553711289085
1161.558468,-9.399700164794922
1161.56628,-9.405464983242748
1161.574092,-9.436323165893555
1161.581904,-9.44399782461774
1161.589716,-9.469813313535465
1161.597528,-9.398995821933413
1161.60534,-9.451156964666513
1161.613152,-9.378614551611559
1161.620964,-9.246276558086436
1161.628776,-9.16822684688512
1161.636588,-9.342202178772473
1161.6444,-9.577507534700972
1161.652212,-9.707226199732641
1161.660024,-9.857107221065585
1161.667836,-9.922368667581054
1161.675648,-10.14782028281234
1161.68346,-10.39077871615901
1161.691272,-10.536897047402443
1161.699084,-10.499535598696284
