TIME_S,ACC_VERTICAL_MS2
1079.93088,-9.611032003876739
1079.938692,-9.558915209303194
1079.946504,-9.498016447748126
1079.954316,-9.54566426430979
1079.962128,-9.558263535415959
1079.96994,-9.630844430806267
1079.977752,-9.728225536265874
1079.985564,-10.00697988348012
1079.993376,-10.492929044582162
1080.001188,-11.283011403501309
1080.009,-11.895265868352691
1080.016812,-12.336733240428648
1080.024624,-13.198427497135393
1080.032436,-13.884149248149539
1080.040248,-14.024742145506595
1080.04806,-13.965980093966248
1080.055872,-13.639550822165349
1080.063684,-12.417241533536272
1080.071496,-11.34125729771654
1080.079308,-10.39980920908562
1080.08712,-9.19466175087646
1080.094932,-8.215250982239622
1080.102744,-8.05868566269669
1080.110556,-8.35832068008212
1080.118368,-8.530853386589314
1080.12618,-8.520917252440594
1080.133992,-8.460487935998657
1080.141804,-8.073944156742439
1080.149616,-7.671353139869997
1080.157428,-7.642140579809683
1080.16524,-7.629783447788962
1080.173052,-8.13583948303621
1080.180864,-8.949661960069683
1080.188676,-9.598861515003172
1080.196488,-9.800019358221348
1080.2043,-9.465156396840452
1080.212112,-9.304112858432335
1080.219924,-9.579145383908086
1080.227736,-10.004438172744054
1080.235548,-10.660495810421454
1080.24336,-11.05460782169472
1080.251172,-11.529536441601794
1080.258984,-11.873165863328143
1080.266796,-11.962084664862699
1080.274608,-11.782651789177397
1080.28242,-11.382817959822086
1080.290232,-10.93186934925325
1080.298044,-10.672846955495043
1080.305856,-10.296121287699913
1080.313668,-9.977877294840228
1080.32148,-9.467955744679996
1080.329292,-9.159888646032904
1080.337104,-8.902871512609911
1080.344916,-8.694646643908646
1080.352728,-8.439023771375116
1080.36054,-8.399222833708622
1080.368352,-8.41072294212526
1080.376164,-8.3988696949199
1080.383976,-8.374638328230041
1080.391788,-8.410361958599921
1080.3996,-8.290639383088271
1080.407412,-8.228688516959904
1080.415224,-8.299946514970893
1080.423036,-8.349138931317386
1080.430848,-8.34986400604248
1080.43866,-8.266665559406546
1080.446472,-8.276294019907553
1080.454284,-8.30038694919659
1080.462096,-8.336681058125171
1080.469908,-8.480226537718382
1080.47772,-8.507903947028248
1080.485532,-8.377872001619624
1080.493344,-8.243622905188337
1080.501156,-8.133098222509872
1080.508968,-8.094497871960485
1080.51678,-8.164774512121511
1080.524592,-8.321123127928773
1080.532404,-8.562970764947417
1080.540216,-8.842713114456377
1080.548028,-9.099701197126313
1080.55584,-9.344152556145586
1080.563652,-9.671440346600258
1080.571464,-10.499497630634606
1080.579276,-11.211322398607564
1080.587088,-11.586908832243916
1080.5949,-11.78692691096969
1080.602712,-11.61432695388794
1080.610524,-11.205769926427832
1080.618336,-10.743310272869099
1080.626148,-10.29123906218705
1080.63396,-10.314225013035779
1080.641772,-10.481346382340345
1080.649584,-10.616642180774454
1080.657396,-10.75090707890984
1080.665208,-10.825876144415039
1080.67302,-11.33796629614507
1080.680832,-12.36076918251227
1080.688644,-12.90044677738282
1080.696456,-12.346349592553034
1080.704268,-12.033081891899284
1080.71208,-11.917603854285943
1080.719892,-11.36913053255721
1080.727704,-11.506990364131351
1080.735516,-12.412389049971894
1080.743328,-13.162264747502448
1080.75114,-13.361762178658342
1080.758952,-12.987919596265957
1080.766764,-12.431320538030606
1080.774576,-11.786900142419206
1080.782388,-10.725175997445477
1080.7902,-9.591958126388366
1080.798012,-8.894996948139642
1080.805824,-8.045637840896934
1080.813636,-7.072674342075862
1080.821448,-6.368600706063601
1080.82926,-6.253103043992765
1080.837072,-6.3686082549579135
1080.844884,-6.466986560675058
1080.852696,-7.192082303229176
1080.860508,-8.067065325700248
1080.86832,-8.649854488192174
1080.876132,-9.235435287707046
1080.883944,-9.821389982777257
1080.891756,-10.300753457101012
1080.899568,-10.717662642079015
1080.90738,-10.978820945669439
1080.915192,-10.927500739684106
1080.923004,-10.700782410940674
1080.930816,-10.634523406615257
1080.938628,-10.597156065214952
1080.94644,-10.26480620254952
1080.954252,-10.017603732455694
1080.962064,-9.974583085300704
1080.969876,-9.997107441585246
1080.977688,-9.99786376953125
1080.9855,-9.986035574689716
1080.993312,-9.725513965234692
1081.001124,-9.45695288036032
1081.008936,-9.046547040886844
1081.016748,-8.856133720292473
1081.02456,-8.850367546081543
1081.032372,-8.767606353613273
1081.040184,-8.859462981855572
1081.047996,-8.815301878661055
1081.055808,-8.719199178039387
1081.06362,-8.59790325604276
1081.071432,-8.617642098508101
1081.079244,-8.701132822573886
1081.087056,-8.78657431659237
1081.094868,-8.836590479253852
1081.10268,-8.979923853110705
1081.110492,-9.00827613953621
1081.118304,-8.784661923035777
1081.126116,-8.552723552774173
1081.133928,-8.462508544150342
1081.14174,-8.282595324299635
1081.149552,-8.075867762030912
1081.157364,-7.962826964096271
1081.165176,-7.982838535162363
1081.172988,-8.113505187183542
1081.1808,-8.247787267931047
1081.188612,-8.559116350098515
1081.196424,-9.041766294869044
1081.204236,-9.730735195030999
1081.212048,-10.036980685238097
1081.21986,-10.247338706019958
1081.227672,-10.183429566820845
1081.235484,-10.33436744134659
1081.243296,-10.658217746012497
1081.251108,-10.928793450651776
1081.25892,-11.091187270677707
1081.266732,-10.837041399321146
1081.274544,-10.332646148390642
1081.282356,-10.102976709039654
1081.290168,-10.366768844177706
1081.29798,-10.82443788633918
1081.305792,-11.913089949425023
1081.313604,-12.717507145527215
1081.321416,-12.803479964855491
1081.329228,-12.687679069716296
1081.33704,-12.919264163472869
1081.344852,-13.222317810844675
1081.352664,-13.244611971084119
1081.360476,-13.021107383746582
1081.368288,-12.765628638439015
1081.3761,-11.802116198692962
1081.383912,-10.966729101391438
1081.391724,-10.454756892527058
1081.399536,-9.860067532582212
1081.407348,-9.04985313518073
1081.41516,-8.45586537271185
1081.422972,-8.176172469129822
1081.430784,-7.907642826874706
1081.438596,-7.744962623600101
1081.446408,-7.786629927930302
1081.45422,-8.177242854358505
1081.462032,-8.745014582006204
1081.469844,-9.542654800463872
1081.477656,-10.277549002122653
1081.485468,-10.738940292904262
1081.49328,-10.93141212131369
1081.501092,-11.149860046853545
1081.508904,-11.216463258922008
1081.516716,-10.994826673255998
1081.524528,-10.798244403202922
1081.53234,-10.614702818031136
1081.540152,-10.090150970450196
1081.547964,-9.635448997715345
1081.555776,-9.172001265161049
1081.563588,-8.755217490413527
1081.5714,-8.528612818960829
1081.579212,-8.355946593577022
1081.587024,-8.279234517296556
1081.594836,-8.135380568553769
1081.602648,-8.106590841833409
1081.61046,-8.07041084172859
1081.618272,-8.080861644871835
1081.626084,-8.140142277455366
1081.633896,-8.283539608714065
1081.641708,-8.394713548269435
1081.64952,-8.58691247214768
1081.657332,-8.829283750429559
1081.665144,-9.026378039757043
1081.672956,-9.233459549321314
1081.680768,-9.440908953202358
1081.68858,-9.730744026040519
1081.696392,-9.964899019289913
1081.704204,-9.949930819456593
1081.712016,-9.86673156128457
1081.719828,-9.675488184649737
1081.72764,-9.409668595418877
1081.735452,-9.176370069178569
1081.743264,-9.014954899740536
1081.751076,-8.856278282906692
1081.758888,-8.721088412353703
1081.7667,-8.528042926217005
1081.774512,-8.415020698472182
1081.782324,-8.32864346014005
1081.790136,-8.290204838776424
1081.797948,-8.453319363611758
1081.80576,-8.753431467397805
1081.813572,-9.093817011580398
1081.821384,-9.553087038073366
1081.829196,-10.169671954219915
1081.837008,-10.756937428074915
1081.84482,-10.96703105483671
1081.852632,-10.81007022496361
1081.860444,-9.981630555556727
1081.868256,-8.99795289144599
1081.876068,-8.983714352828294
1081.88388,-9.548105068492413
1081.891692,-9.711485958575532
1081.899504,-10.28047680616806
1081.907316,-10.65515979643791
1081.915128,-10.43452940705002
1081.92294,-10.76545275296717
1081.930752,-11.10773027193467
1081.938564,-11.167874346006426
1081.946376,-11.873715187303237
1081.954188,-12.92293310189821
1081.962,-13.515542326420201
1081.969812,-13.913393665895375
1081.977624,-13.412624289197998
1081.985436,-13.414976996149823
1081.993248,-14.541792421907385
1082.00106,-15.092072247390815
1082.008872,-14.444377383023609
1082.016684,-12.72860030720241
1082.024496,-10.71280292468503
1082.032308,-9.120375105441495
1082.04012,-7.9912383882578
1082.047932,-7.2084756556828244
1082.055744,-6.076274632004053
1082.063556,-5.198240807291152
1082.071368,-4.601247632415025
1082.07918,-4.683241073192844
1082.086992,-5.730571067522443
1082.094804,-6.887339663883996
1082.102616,-7.449343806266418
1082.110428,-8.09183772657251
1082.11824,-8.961415806124288
1082.126052,-9.933950085470897
1082.133864,-10.8050077396365
1082.141676,-11.660122394134438
1082.149488,-12.092853060395997
1082.1573,-11.746719235831875
1082.165112,-11.333209495515138
1082.172924,-11.058633626919065
1082.180736,-10.989162462887204
1082.188548,-10.600319999581536
1082.19636,-10.548705512799355
1082.204172,-10.687647448645697
1082.211984,-10.670276869155174
1082.219796,-10.224566511898512
1082.227608,-9.795847747384792
1082.23542,-9.59088814290625
1082.243232,-9.138166725078618
1082.251044,-8.79134077399027
1082.258856,-8.76542480871068
1082.266668,-8.835103035949771
1082.27448,-9.083817882655037
1082.282292,-9.188087553338969
1082.290104,-9.367598854044434
1082.297916,-9.386982097926083
1082.305728,-9.352408527763403
1082.31354,-9.456110841498917
1082.321352,-9.449044292545661
1082.329164,-9.354983969828561
1082.336976,-9.432713901036896
1082.344788,-9.436323165893555
1082.3526,-9.424632375774044
1082.360412,-9.365664301196919
1082.368224,-9.269580829225905
